Main URL,Record ID,Main Title,Publication Place,Publisher,Publication Date,Physical Description,Topical Subject,Resource URL,Alternative URL,Subtitle,Responsibility,Personal Author,Corporate Author,Abstract/Summary,Bibliography Note,Variant Title,Subject Source,System Control Number,Material Type,Language,ISSN/ISBN,Ilo Name,Leader (Format),Year
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991939293402676,991939293402676,Activities of the international occupational safety and health information centre (CIS) in 1971.,Geneva :,"ILO,",1972.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/186/GB.186_11_6_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/186/GB.186_11_6_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193929-ilodb,,,,72B09/201,00795cam a22002414u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991942093402676,991942093402676,Activities of the international occupational safety and health information centre (CIS) in 1971.,Geneva :,"ILO,",1972.,"3, 3 p.",,https://www.ilo.org/public/libdoc/ilo/GB/188/GB.188_20_6_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/188/GB.188_20_6_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194209-ilodb,,,,72B09/481,00747nam a22002294u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991938703402676,991938703402676,"Ad hoc committee on the occupational safety and health programme, Geneva, 8-12 may 1972; discussion paper.",Geneva :,"ILO,",1972.,36 p.,occupational safety.,http://www.ilo.org/public/libdoc/ilo/1972/72B09_178.pdf,http://www.ilo.org/public/libdoc/ilo/1972/72B09_178.pdf,,,,International Labour Organisation.,"Includes a description of the services provided by CIS, the conclusions and resolutions of the first meeting of the CIS Advisory Committee, and a list of the CIS National Centres.",,,ilot,107379,,,,72B09/178,02390cam a22007214u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991941353402676,991941353402676,"Addition to the form of report (article 22 of the constitution) for the employment policy convention, 1964 (no. 122) of a question concerning the world employment programme.",Geneva :,"ILO,",1972.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/188/GB.188_SC_4_3_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/188/GB.188_SC_4_3_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194135-ilodb,,,,72B09/417,01070nam a22002534u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991447393402676,991447393402676,Administrative and legislative measures concerning the employment of non-nationals in West Africa.,Geneva :,"ILO,",1972.,43 p.,administrative aspect,http://www.ilo.org/public/libdoc/ilo/1972/72B09_493.pdf,http://www.ilo.org/public/libdoc/ilo/1972/72B09_493.pdf,,,,International Labour Organisation.,"Conference paper on administrative aspects and legal aspects of the employment of migrant workers in West Africa - outlines the extent of employment of non-nationals, labour force, working conditions, etc., and comments on legislation concerning immigration and on the relevance of international labour standards. References and statistical tables. Conference held in Dakar 1972 mar 27 to April 6.",,,ilot,050438,,,,72B09/493,04743cam a22013814u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991933193402676,991933193402676,"Administrative committee on co-ordination, 37th report.",Geneva :,"ILO,",1971.,"1, 4 p.",,https://www.ilo.org/intranet/libdoc/ilo/GB/184/GB.184_FA_10_3_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/184/GB.184_FA_10_3_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193319-ilodb,,,,71B09/360,01080cam a22003014u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991395893402676,991395893402676,"Africa's labour force, 1960-80 /",,,,p. 181-203,demographic aspect,https://www.ilo.org/public/libdoc/ilo/P/09602/09602(1971-104-3)181-203.pdf,https://www.ilo.org/public/libdoc/ilo/P/09602/09602(1971-104-3)181-203.pdf,,Ettore Denti ; International Labour Office.,"Denti, Ettore.","International Labour Office,","Brief analysis of the main data relating to demographic aspects and labour force trends in Africa from 1960 to 1980, by sex and age group - forecasts include woman worker participation. References and statistical tables.",References.,,ilot,045196,,,,09602(1971-104-3)181-203,03498caa a22010814u 4500,1971
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991937933402676,991937933402676,129th report of the committee on freedom of association; communication from the permanent delegate of Spain accredited to the international organisations in geneva.,Geneva :,"ILO,",1972.,3 p.,,https://www.ilo.org/public/libdoc/ilo/GB/185/GB.185_7_29_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/185/GB.185_7_29_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193793-ilodb,,,,72B09/92,00862nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991939853402676,991939853402676,131st report of the committee on freedom of association.,Geneva :,"ILO,",1972.,"iv, 59 p.",,https://www.ilo.org/public/libdoc/ilo/GB/186/GB.186_6_14_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/186/GB.186_6_14_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193985-ilodb,,,,72B09/247,00796cam a2200241 a 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991939863402676,991939863402676,132nd report of the committee on freedom of association.,Geneva :,"ILO,",1972.,"ii, 28 p.",,https://www.ilo.org/public/libdoc/ilo/GB/186/GB.186_6_15_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/186/GB.186_6_15_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193986-ilodb,,,,72B09/248,00798cam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991940293402676,991940293402676,132nd report of the committee on freedom of association.,Geneva :,"ILO,",1972.,"1, 28 p.",,,,,,,International Labour Organisation.,,,,,(SzGeILO)194029-ilodb,,,,72B09/316,00849nam a22002654u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945483402676,991945483402676,135th report of the committee on freedom of association.,"Geneva,",,1973.,"3, 34 p.",,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_23_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_23_engl.pdf,,,,International Labour Organisation.,,,,,108320,,,,73B09/98,00997cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945473402676,991945473402676,136th report of the committee on freedom of association.,"Geneva,",,1973.,8 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_24_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_24_engl.pdf,,,,International Labour Organisation.,,,,,108319,,,,73B09/117,00994cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947533402676,991947533402676,137th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,"ii, 24 p.",,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_18_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_18_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194753-ilodb,,,,73B09/287,00798nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947543402676,991947543402676,138th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,"ii, 36 p.",,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_19_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_19_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194754-ilodb,,,,73B09/288,00798nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950703402676,991950703402676,139th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,"v, 97 p.",,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_22_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_22_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195070-ilodb,,,,73B09/609,00799nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950713402676,991950713402676,140th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_23_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_23_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195071-ilodb,,,,73B09/610,00795nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950723402676,991950723402676,141st report of the committee on freedom of association.,Geneva :,"ILO,",1973.,3 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_24_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_13_24_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195072-ilodb,,,,73B09/612,00795nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991937953402676,991937953402676,1972-1973 regular budget account at 31 January 1972; 3rd report of the financial and administrative committee.,Geneva :,"ILO,",1972.,34 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/185/GB.185_8_22_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/185/GB.185_8_22_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193795-ilodb,,,,72B09/94,01016cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991938043402676,991938043402676,1972-1973 regular budget account at 31 January 1972; 3rd report of the financial and administrative committee.,Geneva :,"ILO,",1972.,36 p.,,,,,,,International Labour Organisation.,,,,,(SzGeILO)193804-ilodb,,,,72B09/103,01028cam a22003014u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950393402676,991950393402676,1972-73 regular account (second paper).,Geneva :,"ILO,",1973.,2 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_22_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_22_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195039-ilodb,,,,73B09/572,00804nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991944833402676,991944833402676,1972-73 regular budget account.,"Geneva,",,1973.,14 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_FA_1_19_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_FA_1_19_engl.pdf,,,,International Labour Organisation.,,,,,108242,,,,73B09/52,00995cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947143402676,991947143402676,1972-73 regular budget account.,Geneva :,"ILO,",1973.,14 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_10_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_10_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194714-ilodb,,,,73B09/248,01003cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950403402676,991950403402676,1972-73 regular budget account.,Geneva :,"ILO,",1973.,14 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_7_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_PFA_1_7_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195040-ilodb,,,,73B09/571,00795nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947413402676,991947413402676,"1972-73 regular budget account, 2nd paper.",Geneva :,"ILO,",1973.,2 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_17_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_FA_2_17_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194741-ilodb,,,,73B09/271,01013cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991939743402676,991939743402676,"1972-73 regular budget account at 30 apr 1972, 2nd paper.",Geneva :,"ILO,",1972.,2 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/186/GB.186_FA_2_16_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/186/GB.186_FA_2_16_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193974-ilodb,,,,72B09/258,01028cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991939733402676,991939733402676,"1972-73 regular budget account at 30 apr 1972, 3rd paper.",Geneva :,"ILO,",1972.,2 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/186/GB.186_FA_2_19_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/186/GB.186_FA_2_19_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193973-ilodb,,,,72B09/259,01028cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/993966233402676,993966233402676,1972-73 regular budget account at 30 April 1972 /,Geneva :,"ILO,",1972.,14 p.,budget,,,,"International Labour Office, Governing Body, Financial and Administrative Committee, 186th session, Geneva, May-June 1972.",,International Labour Office.,,,,ilot,396623,,,,72B09/877 engl,01794cam a2200565Ka 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991937313402676,991937313402676,1972-73 regular budget account at 31 January 1972 (1st and 2nd papers).,Geneva :,"ILO,",1972.,"14, 2 p.",,,,,,,International Labour Organisation.,,,,,(SzGeILO)193731-ilodb,,,,72B09/64-65,01060cam a22003254u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991942633402676,991942633402676,1972-73 regular budget account at 31 October 1972.,Geneva :,"ILO,",1972.,14 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/188/GB.188_FA_1_19_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/188/GB.188_FA_1_19_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194263-ilodb,,,,72B09/506,01022cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991944813402676,991944813402676,1974-75 programme proposals in the field of conditions of work.,"Geneva,",,1973.,5 p.,,,,,,,International Labour Organisation.,,,,,108240,,,,73B09/58,00711nam a22002294u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991949853402676,991949853402676,1974-75 programme reductions and postponed expenditure.,Geneva :,"ILO,",1973.,5 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_WP_FB_5_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_WP_FB_5_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194985-ilodb,,,,73B09/514,00709nam a22002294u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945513402676,991945513402676,"1st report of the allocations committee, Governing Body, 189th session.","Geneva,",,1973.,5 p.,,,,,,,International Labour Organisation.,,,,,108323,,,,73B09/122,00881cam a22002774u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945523402676,991945523402676,1st report of the financial and administrative committee; financial and general questions.,"Geneva,",,1973.,15 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_26_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_26_engl.pdf,,,,International Labour Organisation.,,,,,108324,,,,73B09/118,01049cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947883402676,991947883402676,1st report of the financial and administrative committee; financial and general questions.,Geneva :,"ILO,",1973.,9 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_30_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_30_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194788-ilodb,,,,73B09/321,00926cam a22002774u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991937413402676,991937413402676,26th session of the General Assembly of the United Nations; action on matters of general interest.,Geneva :,"ILO,",1972.,29 p.,,https://www.ilo.org/public/libdoc/ilo/GB/185/GB.185_IO_2_4_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/185/GB.185_IO_2_4_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193741-ilodb,,,,72B09/75,00909nam a22002534u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945183402676,991945183402676,"27th session of the General Assembly of the UN, new york, 19 sep to 19 dec 1972.","Geneva,",,1973.,"8, 5 p.",,https://www.ilo.org/public/libdoc/ilo/GB/189/GB.189_IO_1_3_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/189/GB.189_IO_1_3_engl.pdf,,,,International Labour Organisation.,,,,,108287,,,,73B09/82,00991nam a22002774u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991946123402676,991946123402676,2nd European regional conference.,"Geneva,",,1973.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_17_3_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_17_3_engl.pdf,,,,International Labour Organisation.,,,,,108426,,,,73B09/185,00674nam a22002294u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991950163402676,991950163402676,"2nd European regional conference, Geneva, 14-23 jan 1974.",Geneva :,"ILO,",1973.,1 p.,,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_26_6_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/191/GB.191_26_6_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)195016-ilodb,,,,73B09/548,00705nam a22002294u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991937823402676,991937823402676,"2nd report of the financial and administrative committee; personnel, pensions and administrative questions.",Geneva :,"ILO,",1972.,9 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/185/GB.185_8_16_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/185/GB.185_8_16_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)193782-ilodb,,,,72B09/84,01012cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945533402676,991945533402676,"2nd report of the financial and administrative committee, personnel, pensions and administrative questions.","Geneva,",,1973.,18 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_38_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_38_engl.pdf,,,,International Labour Organisation.,,,,,108325,,,,73B09/99,01065cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947913402676,991947913402676,"2nd report of the financial and administrative committee; personnel, pensions and administrative questions.",Geneva :,"ILO,",1973.,10 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_33_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_33_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194791-ilodb,,,,73B09/324,00944cam a22002774u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945543402676,991945543402676,"3rd report of the financial and administrative committee, financial and general questions.","Geneva,",,1973.,"81, 27 p.",,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_39_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_39_engl.pdf,,,,International Labour Organisation.,,,,,108326,,,,73B09/100,01053cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947893402676,991947893402676,3rd report of the financial and administrative committee; financial and general questions.,Geneva :,"ILO,",1973.,9 p.,,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_10_31_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_10_31_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194789-ilodb,,,,73B09/322,00849nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945563402676,991945563402676,"4th report of the financial and administrative committee, financial and general questions.","Geneva,",,1973.,2 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_40_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_11_40_engl.pdf,,,,International Labour Organisation.,,,,,108328,,,,73B09/101,01048cam a22002894u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947903402676,991947903402676,4th report of the financial and administrative committee; financial and general questions.,Geneva :,"ILO,",1973.,26 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_32_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/190/GB.190_10_32_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194790-ilodb,,,,73B09/323,00927cam a22002774u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995090792702676,995090792702676,"The 57th session of the International Labour Conference, June 1972 /",,,,p. 295-314,International Labour Conference,https://www.ilo.org/public/libdoc/ilo/P/09602/09602(1972-106-4)295-314.pdf,https://www.ilo.org/public/libdoc/ilo/P/09602/09602(1972-106-4)295-314.pdf,,[International Labour Office],,International Labour Office.,,References.,,ilot,094224,,,,P09602,01420caa a22004214u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995165142002676,995165142002676,"The 57th session of the International Labour Conference, June 1972",,,,1 online resource (p. 295-314),International Labour Conference,,,,[International Labour Office],,International Labour Office.,,References.,,ilot,,[electronic resource] /,,,,01391cam a22003734u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995090792802676,995090792802676,"The 58th session of the International Labour Conference, June 1973 /",,,,p. 263-282,International Labour Conference,https://www.ilo.org/public/libdoc/ilo/P/09602/09602(1973-108-4)263-282.pdf,https://www.ilo.org/public/libdoc/ilo/P/09602/09602(1973-108-4)263-282.pdf,,[International Labour Office],,International Labour Office.,,References.,,ilot,094224,,,,P09602,01318caa a22003854u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995165141902676,995165141902676,"The 58th session of the International Labour Conference, June 1973",,,,1 online resource (p. 263-282),International Labour Conference,,,,[International Labour Office],,International Labour Office.,,References.,,ilot,,[electronic resource] /,,,,01285cam a22003374u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991942023402676,991942023402676,6th session of the industrial development board.,Geneva :,"ILO,",1972.,3 p.,,,,,,,International Labour Organisation.,,,,,(SzGeILO)194202-ilodb,,,,72B09/487,00808nam a22002414u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991555353402676,991555353402676,Ability of national provident funds to meet social needs; the zambian experience.,Geneva :,"ILO,",1973.,11 p.,national level,http://www.ilo.org/public/libdoc/ilo/1973/73B09_838.pdf,http://www.ilo.org/public/libdoc/ilo/1973/73B09_838.pdf,,,,International Labour Organisation.,"Conference paper on the use of national level provident funds (contingency funds) in providing social assistance in Zambia - discusses the extension of coverage, occupational pension schemes (incl. In respect of employment accident benefit, unemployment benefit, maternity benefit, etc.), etc. Conference held in dar es salaam 1973 October 1 to 19.",,,ilot,061388,,,,73B09/838,03831cam a22010334u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991524613402676,991524613402676,About service co-operatives in Tunisia.,,,,,cooperative.,,,,,,International Labour Organisation.,"Article on the 'service' cooperatives, particularly the ' mixed-cooperative farming' and agricultural cooperatives, in Tunisia and the development of the cooperative movement from 1961 to 1973 - covers the uses of agricultural credit, land tenure and the cooperative, etc., including in respect of the 'mixed farming' cooperatives andd the collective farming associations. Map and statistical tables.",,,ilot,058265,,,,58265,04084naa a22011534u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991961363402676,991961363402676,"Absenteeism in the Sudan textile industry limited: the incidence, causes, and control.",Geneva :,"ILO,",1973.,23 p.,,http://www.ilo.org/public/libdoc/ilo/1973/73B09_858.pdf,http://www.ilo.org/public/libdoc/ilo/1973/73B09_858.pdf,,,,International Institute for Labour Studies.,,,,,110782,,,,73B09/858,01385cam a22005054u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991457533402676,991457533402676,Accident prevention; a workers' education manual. 1972 ed.,Geneva :,"ILO,",1972.,"vIII, 174 p.",safety training,http://www.ilo.org/public/libdoc/ilo/1972/72B09_673.pdf,http://www.ilo.org/public/libdoc/ilo/1972/72B09_673.pdf,,,,International Labour Organisation.,Workers education teaching aid comprising a safety training manual on occupational safety and occupational accident prevention in the manufacturing industries - includes references.,,,ilot,051466,,,9221014797,72B09/673,02898cam a22007814u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991938753402676,991938753402676,Accounts for the 52nd financial period (1970-71) and reports thereon by the external auditor.,,,,,ILO Programme,,,,,,International Labour Organisation.,,,,ilot,107384,,,,107384,02348naa a22007334u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991541573402676,991541573402676,Action against apartheid; report of a workers' meeting on action against Apartheid.,Geneva :,"ILO,",1973.,4 p.,trade union.,http://www.ilo.org/public/libdoc/ilo/1973/73B09_789.pdf,http://www.ilo.org/public/libdoc/ilo/1973/73B09_789.pdf,,,,International Labour Organisation.,Conference report and resolution calling for international trade union action against the Apartheid policy of South Africa R. Conference held in Geneva 1973 June 15 and 16.,,,ilot,059988,,,,73B09/789,02407cam a22007574u 4500,1972
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945483402676,991945483402676,135th report of the committee on freedom of association.,"Geneva,",,1973.,"3, 34 p.",,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_23_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_23_engl.pdf,,,,International Labour Organisation.,,,,,108320,,,,73B09/98,00997cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991945473402676,991945473402676,136th report of the committee on freedom of association.,"Geneva,",,1973.,8 p.,,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_24_engl.pdf,https://www.ilo.org/intranet/libdoc/ilo/GB/189/GB.189_10_24_engl.pdf,,,,International Labour Organisation.,,,,,108319,,,,73B09/117,00994cam a22002894u 4500,1973
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/991947533402676,991947533402676,137th report of the committee on freedom of association.,Geneva :,"ILO,",1973.,"ii, 24 p.",,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_18_engl.pdf,https://www.ilo.org/public/libdoc/ilo/GB/190/GB.190_9_18_engl.pdf,,,,International Labour Organisation.,,,,,(SzGeILO)194753-ilodb,,,,73B09/287,00798nam a22002414u 4500,1973
